,ID,Game,ReleaseDate,Developer,Publisher
661,1121310,ViRo Playspace,2019-09-13,Virtual Romance LLC,Virtual Romance LLC
662,533780,Zombie Defense,2016-09-30,Home Net Games,Home Net Games
663,449140,Istrolid,2016-05-06,treeform,treeform
664,1057700,Battle Grounds III,2019-06-30,The Battle Grounds Game Development Team,The Battle Grounds Game Development Team
665,372800,RPG MO,2015-08-18,Marxnet,Marxnet
666,298160,Eldevin,2014-11-05,Hunted Cow Studios,Hunted Cow Studios
667,353130,Time of Dragons,2016-02-01,4 I Lab,4 I Lab
668,921590,DISSIDIA FINAL FANTASY NT Free Edition,2019-03-12,"Square Enix, KOEI TECMO GAMES CO., LTD.",Square Enix
669,491130,Red Trigger,2016-07-08,Maxime Vézina,Maxime Vézina
670,386010,Steambirds Alliance,2019-08-22,Spry Fox LLC,Spry Fox LLC
671,797430,HD Poker: Texas Hold'em,2018-09-14,Z4,Z4
672,464780,ChuSingura46+1 S,2016-06-21,"インレ, Inre",NextNinja
673,1162930,Split or Steal,2020-01-31,Rootpew,Rootpew
674,468560,Blind Trust,2016-05-27,"Viswanath Atlu, Laurie Banks, Rohan Bhukan, Nick Burnham, Avinash Kalapala, Yash Kapani, Katharine Marsh, Ankur Rathore, Hardit Singh, Anoop Nihar Srinivas, Ryan Guanyuhao Jiang, Robert Zhu",Good Vibration Games
675,883860,Cadria Item Shop,2018-08-23,Orange Cat Studio,BEST KIRIN GLOBAL LIMITED
676,735850,Trailer Park Boys: Greasy Money,2018-02-15,East Side Games,East Side Games
677,574740,Fausts Alptraum,2017-04-08,LaboRatStudio,LaboRatStudio
678,472680,Elisa: The Innkeeper - Prequel,2016-06-14,Neoclassic Games,Neoclassic Games
679,412470,Metal War Online: Retribution,2015-12-11,GDT Limited,GDT Limited
680,672640,War Robots VR: The Skirmish,2017-08-10,Pixonic,Pixonic
681,1234810,Unbound: Worlds Apart Prologue,2020-03-26,Alien Pixel Studios,Alien Pixel Studios
682,692920,XXZ,2017-09-29,L. Stotch,L. Stotch
683,782670,Battle Tanks: Legends of World War II,2019-02-21,ExDevs LTD,ExDevs LTD
684,1164390,Haunted Gas Station,2019-10-16,JubleLemonSeed,JubleLemonSeed
685,779990,Space Between Worlds,2018-07-30,4H StudioLab,"4H StudioLab, GrabTheGames"
686,979920,Supremacy 1914: World War 1,2019-07-16,Bytro Labs GmbH,Bytro Labs GmbH
687,914700,MINImax Tinyverse,2018-12-27,Nimble Neuron,Nimble Neuron
688,475630,Crush Online,2016-10-10,Joy Impact,GAMES in FLAMES
689,343730,Irrational Exuberance: Prologue,2016-04-05,Buffalo Vision,Buffalo Vision
690,775220,Crusaders of Light,2018-03-07,Hong Kong Netease Interactive Entertainment Limited,Hong Kong Netease Interactive Entertainment Limited
691,346750,Merchant,2018-10-08,Retora Games,Retora Games
692,876900,Climb,2018-06-20,A Sweet Studio,A Sweet Studio
693,649900,Mini Guns - Omega Wars,2017-11-02,"Riposte Games &amp; Co, Inc","Riposte Games &amp; Co, Inc"
694,533690,Think To Die,2016-09-22,Felip Guimerà,FelGC.GamesDevelopment
695,745560,Overclocked,2018-10-09,Magnesium Ninja,Magnesium Ninja
696,435440,Galaxy Control: 3D Strategy,2016-08-10,FX Games Media,FX Games Media
697,299420,CubeGun,2014-06-25,candyrocketstudio,candyrocketstudio
698,614940,The Misfits,2018-08-20,"PigDogGames,LLC","PigDogGames,LLC"
699,416670,Gunslingers,2015-12-17,Kovalim,Kovalim
700,934850,Cyberdrome,2019-01-01,Team Entropy,SMU Guildhall
701,584170,Freedom Locomotion VR,2017-03-13,Huge Robot,Huge Robot
702,434430,Abbot's Book Demo,2016-04-04,"The Abbot's Book, LLC","Blackthorn Media, LLC"
703,770460,The Dummy Experiment,2018-01-19,"Kai van Ommeren, Sedat Bilen, Niek Oosterbaan, Wesley Kroon, Martijn de Vree, Max Geraci, Plaisir Nzuzi, Kevin van Huit",Cetus Studios
704,438600,Soccer Manager,2016-02-09,Soccer Manager Ltd,Soccer Manager Ltd
705,649890,Caliban Below,2018-06-19,"Blackthorn Media, Inc.","Blackthorn Media, Inc."
706,943390,Pan Panda,2018-10-11,LT,LT
707,585630,Switchblade,2018-08-28,Lucid Games Ltd,Lucid Publishing Ltd
708,1236070,Mission Zigloton,2020-02-14,Ben Lega,Ben Lega
709,1220930,Metaphobia,2019-06-20,Digital Mosaic Games,Digital Mosaic Games
710,899930,Spaceball!,2018-08-20,Intergalactic Education LLC,Intergalactic Education LLC
711,796290,World of Tennis: Roaring ’20s,2020-01-13,Helium9 Games,Helium9 Games
712,738500,The Parallax Effect,2017-12-31,Danstarr13,Danstarr13
713,1048830,Horse Riding Tales,2019-04-12,Foxie Games,App Business Ventures LLC
714,520910,Kokurase Episode 1,2016-11-10,"galanti, Vaka Game Magazine","Degica, Vaka Game Magazine"
715,742500,Nonogram - Master's Legacy,2018-11-08,Konstructors Entertainment,Konstructors Entertainment
716,786680,Dungeons Forever,2018-02-05,Timedrop Studios,Timedrop Studios
717,552140,CAGE,2016-11-14,KorteGames,KorteGames
718,953250,War Machines: Free to Play,2018-11-28,Fun Games For Free,Fun Games For Free
719,708680,Octopus Bar,2017-09-22,Thomas Meduri,VRNOVO
720,700170,Deserving Life,2017-10-13,"Lukas Paul, Gabriel Mittermair",Deserving Life
721,1214330,World Seed,2020-02-28,Kortes,Kortes
722,547540,panGEMic,2016-12-28,David Cross,David Cross
723,615020,King of the World,2018-10-22,Contec Games,Contec Games
724,1081470,Born of Fire,2019-09-04,Leaf Boat Studio,Leaf Boat Studio
725,734550,Wheel Riders Online OBT,2017-12-27,Raum Studio,Raum Studio
726,576650,Fovos VR,2019-03-12,OnSkull Games,OnSkull Games
