,ID,Game,ReleaseDate,Developer,Publisher
115,257850,Hyper Light Drifter,2016-03-31,Heart Machine,Heart Machine
116,334940,Yoku's Island Express,2018-05-29,Villa Gorilla,Team17 Digital Ltd
117,1060600,Lair of the Clockwork God,2020-02-21,Size Five Games,Size Five Games
118,553640,ICEY,2016-11-17,FantaBlade Network,X.D. Network Inc.
119,534550,Guacamelee! 2,2018-08-21,DrinkBox Studios,DrinkBox Studios
120,274190,Broforce,2015-10-15,Free Lives,Devolver Digital
121,50620,Darksiders,2010-09-23,Vigil Games,THQ Nordic
122,95400,ibb & obb,2014-05-26,"Sparpweed, Codeglue",Sparpweed
123,324160,CLANNAD,2015-11-23,VisualArts/Key,Sekai Project
124,204030,Fable - The Lost Chapters,2011-12-19,Lionhead Studios,Xbox Game Studios
125,230980,Starseed Pilgrim,2013-04-16,Droqen,Droqen's Games
126,282070,This War of Mine,2014-11-14,11 bit studios,11 bit studios
127,414340,Hellblade: Senua's Sacrifice,2017-08-07,Ninja Theory,Ninja Theory
128,1085660,Destiny 2,2019-10-01,Bungie,Bungie 
129,418370,RESIDENT EVIL 7 biohazard / BIOHAZARD 7 resident evil,2017-01-23,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd."
130,555220,Detention,2017-01-12,RedCandleGames,"RedCandleGames, AGM PLAYISM"
131,200900,Cave Story+,2011-11-22,"Nicalis, Inc., Studio Pixel","Nicalis, Inc."
132,847370,Sunset Overdrive,2018-11-16,"Insomniac Games, Blind Squirrel Games",Xbox Game Studios
133,252130,Divide By Sheep,2015-07-02,"Victor Solodilov, Denis Novikov",tinyBuild
134,925930,Myst III: Exile,2018-09-24,Presto Studios,"Cyan Worlds, Ubisoft"
135,219990,Grim Dawn,2016-02-25,Crate Entertainment,Crate Entertainment
136,8000,Tomb Raider: Anniversary,2007-06-05,Crystal Dynamics,Square Enix
137,503400,Four Last Things,2017-02-23,Joe Richardson,Joe Richardson
138,322330,Don't Starve Together,2016-04-21,Klei Entertainment,Klei Entertainment
139,113020,Monaco: What's Yours Is Mine,2013-04-24,Pocketwatch Games,Pocketwatch Games
140,900270,Reventure,2019-06-04,Pixelatto,Pixelatto
141,552590,The Sexy Brutale,2017-04-11,"Cavalier Game Studios, Tequila Works",Tequila Works
142,278640,Terrian Saga: KR-17,2014-07-09,Wonderfling,Digital Tribe
143,105600,Terraria,2011-05-16,Re-Logic,Re-Logic
144,384190,ABZU,2016-08-02,Giant Squid,505 Games
145,413420,Danganronpa 2: Goodbye Despair,2016-04-18,"Spike Chunsoft Co., Ltd., Abstraction Games","Spike Chunsoft Co., Ltd."
146,63610,Riven: The Sequel to MYST,1997-10-29,Cyan Worlds,Cyan Worlds
147,339090,Pig Eat Ball,2018-09-26,Mommy's Best Games,Mommy's Best Games
