,ID,Game,ReleaseDate,Developer,Publisher
932,485030,PLANET ALPHA,2018-09-04,Planet Alpha ApS,Team17 Digital Ltd
933,252750,MouseCraft,2014-07-08,Crunching Koalas,Crunching Koalas
934,520600,Purrfect Date - Visual Novel/Dating Simulator,2017-12-15,Bae Team,Bossa Studios
935,322910,"Warhammer 40,000: Regicide",2015-09-08,Hammerfall Publishing,Hammerfall Publishing
936,574090,MOTHERGUNSHIP,2018-07-17,"Grip Digital, Terrible Posture Games",Grip Digital
937,628290,All Walls Must Fall - A Tech-Noir Tactics Game,2018-02-23,inbetweengames,inbetweengames
938,22100,Mount & Blade,2008-09-16,TaleWorlds Entertainment,TaleWorlds Entertainment
939,718590,Dark Devotion,2019-04-25,Hibernian Workshop,"The Arcade Crew, Maple Whispering Limited"
940,111800,Blocks That Matter,2011-08-19,Swing Swing Submarine,Sigma Team Inc.
941,41800,Gratuitous Space Battles,2009-11-16,Positech Games,Positech Games
942,239200,Amnesia: A Machine for Pigs,2013-09-10,The Chinese Room,Frictional Games
943,516580,DYSTORIA,2017-02-20,Tri-Coastal Games,Hound Picked Games
944,228960,Skulls of the Shogun,2013-07-29,17-BIT,17-BIT
945,327880,Sublevel Zero Redux,2015-10-08,Sigtrap,Sigtrap
946,341800,Keep Talking and Nobody Explodes,2015-10-08,Steel Crate Games,Steel Crate Games
947,504920,39 Days to Mars,2018-04-25,It's Anecdotal,It's Anecdotal
948,443880,Loot Rascals,2017-03-07,Hollow Ponds,Hollow Ponds
949,318020,Act of Aggression - Reboot Edition,2015-09-02,Eugen Systems,Eugen Systems
950,621930,Attack of the Earthlings,2018-02-08,Team Junkfish,Junkfish Limited
951,425600,The Order of the Thorne - The King's Challenge,2016-01-26,Infamous Quests,Infamous Quests
952,234920,Dyscourse,2015-03-25,Owlchemy Labs,Owlchemy Labs
953,984800,Automachef,2019-07-23,Hermes Interactive,Team17 Digital Ltd
954,250030,Lilly Looking Through,2013-11-01,Geeta Games,Libredia
955,58200,Jolly Rover,2010-06-07,Brawsome,Brawsome
956,450170,BOOR,2017-02-14,DazlogStudio,BadLand Publishing
957,251270,Corpse Party,2016-04-25,GrisGris,"XSEED Games, Marvelous USA, Inc."
958,575820,I Hate Running Backwards,2018-05-22,"Binx Interactive, Croteam Incubator, Croteam",Devolver Digital
959,412660,Klang,2016-09-22,Tinimations,Snow Cannon Games
960,238910,Bionic Dues,2013-10-08,"Arcen Games, LLC","Arcen Games, LLC"
961,447210,Blink,2017-03-10,nextReality Games,nextReality Games
962,371200,Halcyon 6: Starbase Commander,2016-09-08,"Massive Damage, Inc.","Massive Damage, Inc."
963,253290,FOTONICA,2014-11-06,Santa Ragione,Santa Ragione
964,298630,The Escapists,2015-02-13,Mouldy Toof Studios,Team17 Digital Ltd
965,718670,Cultist Simulator,2018-05-31,Weather Factory,Weather Factory
966,290890,You Must Build A Boat,2015-06-04,EightyEightGames,EightyEightGames
967,257690,J.U.L.I.A.: Among the Stars,2014-09-12,CBE software,CBE software
968,331480,Pinstripe,2017-04-24,Armor Games Studios,
969,544330,Snake Pass,2017-03-28,Sumo Digital,Curve Digital
970,433530,Heliborne,2017-10-12,Klabater,Klabater
971,356650,Death's Gambit,2018-08-13,White Rabbit,Adult Swim Games
972,301970,Screencheat,2014-10-21,Samurai Punk,Samurai Punk
973,200190,Sideway New York,2011-11-15,"Playbrains, Fuel Entertainment",Playbrains
974,573130,Aporia: Beyond The Valley,2017-07-19,Invisible Walls,Green Man Gaming Publishing
975,689910,Another Lost Phone: Laura's Story,2017-09-21,Accidental Queens,Dear Villagers
976,597700,OVIVO,2017-05-12,IzHard,IzHard
977,408120,Cibele,2015-11-02,Star Maid Games,N/A
978,747360,Gray Dawn,2018-06-07,Interactive Stone,Interactive Stone
979,313780,Conarium,2017-06-06,Zoetrope Interactive,Iceberg Interactive
980,461950,Beat Cop,2017-03-30,Pixel Crow,11 bit studios
981,246760,Legends of Eisenwald,2015-07-02,Aterdux Entertainment,Aterdux Entertainment
982,426790,Grow Up,2016-08-16,"Reflections, a Ubisoft Studio",Ubisoft
983,919410,Felix The Reaper,2019-10-17,Kong Orange,Daedalic Entertainment
984,523210,A Normal Lost Phone,2017-01-26,Accidental Queens,Dear Villagers
985,1003090,Through the Darkest of Times,2020-01-30,Paintbucket Games,HandyGames
986,402310,Overfall,2016-03-01,"Pera Games, Gathering Tree",Pera Games
987,1204360,Blink Cam,2019-12-18,"ZLM Crafter, Gelander Zeck",ZLM Crafter
988,549260,Alwa's Awakening,2017-02-02,Elden Pixels,Elden Pixels
989,291710,The Lost Crown,2008-07-18,Darkling Room,Iceberg Interactive
990,237850,Dreamfall Chapters,2017-07-21,Red Thread Games,Red Thread Games
991,322750,Drifting Lands,2017-06-05,Alkemi,Alkemi
992,446100,Mantis Burn Racing,2016-10-12,VooFoo Studios,VooFoo Studios
993,237950,UFO: Afterlight,2007-02-08,Altar Games,Bohemia Interactive
994,233720,Surgeon Simulator,2013-04-19,Bossa Studios,Bossa Studios
995,280160,Aragami,2016-10-04,Lince Works,Lince Works
996,239840,Dead State: Reanimated,2014-12-04,DoubleBear Productions,DoubleBear Productions
997,907470,Iris.Fall,2018-12-07,NEXT Studios,NEXT Studios
998,646270,60 Parsecs!,2018-09-18,Robot Gentleman,Robot Gentleman
999,324740,The Warlock of Firetop Mountain,2016-08-30,Tin Man Games,Tin Man Games
1000,781480,Tech Support: Error Unknown,2019-02-27,Dragon Slumber,Iceberg Interactive
1001,1102100,TINY METAL: FULL METAL RUMBLE,2019-07-11,"AREA 35, Inc.","AREA 34, Inc."
1002,443650,Wailing Heights,2016-04-27,Outsider Games,Outsider Games
1003,279260,Richard & Alice,2014-06-05,Owl Cave,Owl Cave
1004,702600,Indygo,2017-10-24,Pigmentum Game Studio,
1005,227080,Papo & Yo,2013-04-18,Minority Media Inc.,Minority Media
1006,331690,Crossing Souls,2018-02-13,Fourattic,Devolver Digital
1007,91600,Sanctum,2011-04-15,Coffee Stain Studios,Coffee Stain Publishing
1008,562500,Warstone TD,2018-05-23,Battlecruiser Games,Battlecruiser Games
1009,333970,A Druid's Duel,2015-02-25,Thoughtshelter Games,Surprise Attack
1010,209790,Splice,2012-06-13,Cipher Prime Studios,Cipher Prime Studios
1011,102400,Vertex Dispenser,2011-06-10,Michael Brough,Michael Brough
1012,453310,Blackwood Crossing,2017-04-04,PaperSeven LTD,Vision Games Publishing LTD
1013,346110,ARK: Survival Evolved,2017-08-27,"Studio Wildcard, Instinct Games, Efecto Studios, Virtual Basement LLC",Studio Wildcard
1014,242860,Verdun,2015-04-28,"M2H, Blackmill Games",M2H
1015,1048600,Stela,2020-03-13,SkyBox Labs,SkyBox Labs
1016,595140,Immortal Redneck,2017-04-25,Crema,Crema
1017,274230,RONIN,2015-06-30,Tomasz Wacławek,Devolver Digital
1018,323700,Poltergeist: A Pixelated Horror,2014-10-20,Glitchy Pixel,Glitchy Pixel
1019,272330,Shadow Blade: Reload,2015-08-10,Dead Mage,Dead Mage
1020,354180,Bunker - The Underground Game,2015-05-21,Nightly Studios,2tainment GmbH
1021,227800,Retrovirus,2013-01-31,Cadenza Interactive,Cadenza Interactive
1022,943140,Sparklite,2019-11-14,Red Blue Games,"Merge Games, Maple Whispering Limited"
1023,814400,Battlewake,2019-09-10,Survios,Survios
1024,1096410,Vampire: The Masquerade - Coteries of New York,2019-12-11,Draw Distance,Draw Distance
1025,433550,DARQ,2019-08-15,Unfold Games,Unfold Games
1026,901776,Fate of the World: Tipping Point,2011-09-29,Red Redemption,Red Redemption
1027,209630,Magrunner: Dark Pulse,2013-06-20,Frogwares,Frogwares
1028,339850,Overclocked: A History of Violence,2008-04-07,House of Tales,HandyGames
1029,245470,Democracy 3,2013-10-14,Positech Games,Positech Games
1030,274500,Brigador: Up-Armored Edition,2016-06-02,"Stellar Jockeys, Gausswerks",Stellar Jockeys
1031,490450,Tokyo 42,2017-05-31,SMAC Games,Mode 7
1032,369110,The Swindle,2015-07-28,Size Five Games,Size Five Games
1033,49600,Beat Hazard,2010-04-15,Cold Beam Games,Cold Beam Games
1034,548370,Rezrog,2017-05-31,Soaphog,Kasedo Games
1035,509400,Lost in Harmony,2018-06-21,Digixart,Dear Villagers
1036,252450,StarDrive 2,2015-04-09,Zero Sum Games,Iceberg Interactive
1037,580200,Yonder: The Cloud Catcher Chronicles,2017-07-17,Prideful Sloth,Prideful Sloth
1038,339190,Dead Synchronicity: Tomorrow Comes Today,2015-04-10,Fictiorama Studios,Daedalic Entertainment
1039,311480,Vertical Drop Heroes HD,2014-07-25,Nerdook Productions,Digerati
1040,1227780,Taur,2020-02-20,Echo Entertainment,Echo Entertainment
