,ave_age_Action,ave_age_Adventure,ave_age_Early+Access,ave_age_Ex+Early+Access,ave_age_Free,ave_age_Indie,ave_age_Massively,ave_age_RPG,ave_age_Simulation,ave_age_Sports,ave_age_Strategy
46,0.0,0.0,0.0,0.0,0.0,33.53062015503876,0.0,0.0,38.827715355805246,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,33.09181240063593,0.0,0.0,41.56270447110142,0.0,0.0
48,49.38223350253807,0.0,0.0,0.0,0.0,33.15969289827255,0.0,0.0,0.0,0.0,0.0
49,45.282941176470594,0.0,0.0,0.0,0.0,31.3877638948729,0.0,0.0,0.0,0.0,0.0
50,51.66264333132167,0.0,0.0,0.0,0.0,33.65503533568904,0.0,0.0,0.0,0.0,0.0
51,52.977528089887635,0.0,0.0,0.0,0.0,35.518350515463915,0.0,0.0,0.0,0.0,0.0
52,47.02698145025296,0.0,0.0,0.0,0.0,33.53062015503876,0.0,0.0,0.0,0.0,0.0
53,47.653846153846146,0.0,0.0,0.0,0.0,33.09181240063593,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,33.15969289827255,0.0,0.0,36.987951807228924,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,31.3877638948729,0.0,0.0,37.18734491315136,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,33.65503533568904,0.0,0.0,41.00426136363637,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,35.518350515463915,0.0,0.0,40.21994884910486,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,33.53062015503876,0.0,0.0,38.827715355805246,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,33.09181240063593,0.0,0.0,41.56270447110142,0.0,0.0
60,49.38223350253807,42.06010928961749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,45.282941176470594,39.31925554760201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,51.66264333132167,46.52653631284916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,52.977528089887635,43.99145860709593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,47.02698145025296,41.709987195902684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,47.653846153846146,42.89561457689932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,42.06010928961749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,39.31925554760201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,46.52653631284916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,43.99145860709593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,41.709987195902684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,42.89561457689932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,42.06010928961749,0.0,0.0,0.0,33.15969289827255,0.0,0.0,0.0,0.0,0.0
73,0.0,39.31925554760201,0.0,0.0,0.0,31.3877638948729,0.0,0.0,0.0,0.0,0.0
74,0.0,46.52653631284916,0.0,0.0,0.0,33.65503533568904,0.0,0.0,0.0,0.0,0.0
75,0.0,43.99145860709593,0.0,0.0,0.0,35.518350515463915,0.0,0.0,0.0,0.0,0.0
76,0.0,41.709987195902684,0.0,0.0,0.0,33.53062015503876,0.0,0.0,0.0,0.0,0.0
77,0.0,42.89561457689932,0.0,0.0,0.0,33.09181240063593,0.0,0.0,0.0,0.0,0.0
78,49.38223350253807,42.06010928961749,0.0,0.0,0.0,33.15969289827255,0.0,39.825231481481474,0.0,0.0,0.0
79,45.282941176470594,39.31925554760201,0.0,0.0,0.0,31.3877638948729,0.0,39.09610027855153,0.0,0.0,0.0
80,51.66264333132167,46.52653631284916,0.0,0.0,0.0,33.65503533568904,0.0,40.715846994535525,0.0,0.0,0.0
81,52.977528089887635,43.99145860709593,0.0,0.0,0.0,35.518350515463915,0.0,44.0353866317169,0.0,0.0,0.0
82,47.02698145025296,41.709987195902684,0.0,0.0,0.0,33.53062015503876,0.0,39.064009661835755,0.0,0.0,0.0
83,47.653846153846146,42.89561457689932,0.0,0.0,0.0,33.09181240063593,0.0,38.77816492450639,0.0,0.0,0.0
84,0.0,42.06010928961749,0.0,0.0,0.0,33.15969289827255,0.0,39.825231481481474,0.0,0.0,51.38619201725998
85,0.0,39.31925554760201,0.0,0.0,0.0,31.3877638948729,0.0,39.09610027855153,0.0,0.0,47.4959349593496
86,0.0,46.52653631284916,0.0,0.0,0.0,33.65503533568904,0.0,40.715846994535525,0.0,0.0,51.81882352941177
87,0.0,43.99145860709593,0.0,0.0,0.0,35.518350515463915,0.0,44.0353866317169,0.0,0.0,51.97533632286996
88,0.0,41.709987195902684,0.0,0.0,0.0,33.53062015503876,0.0,39.064009661835755,0.0,0.0,50.136559139784936
89,0.0,42.89561457689932,0.0,0.0,0.0,33.09181240063593,0.0,38.77816492450639,0.0,0.0,48.87423312883436
90,0.0,0.0,21.2089552238806,0.0,0.0,33.15969289827255,0.0,39.825231481481474,36.987951807228924,0.0,0.0
91,0.0,0.0,19.415458937198068,0.0,0.0,31.3877638948729,0.0,39.09610027855153,37.18734491315136,0.0,0.0
92,0.0,0.0,21.306451612903224,0.0,0.0,33.65503533568904,0.0,40.715846994535525,41.00426136363637,0.0,0.0
93,0.0,0.0,24.746192893401016,0.0,0.0,35.518350515463915,0.0,44.0353866317169,40.21994884910486,0.0,0.0
94,0.0,0.0,22.07729468599034,0.0,0.0,33.53062015503876,0.0,39.064009661835755,38.827715355805246,0.0,0.0
95,0.0,0.0,19.538775510204086,0.0,0.0,33.09181240063593,0.0,38.77816492450639,41.56270447110142,0.0,0.0
96,49.38223350253807,42.06010928961749,0.0,0.0,9.181818181818182,33.15969289827255,0.0,0.0,0.0,0.0,51.38619201725998
97,45.282941176470594,39.31925554760201,0.0,0.0,10.916666666666664,31.3877638948729,0.0,0.0,0.0,0.0,47.4959349593496
98,51.66264333132167,46.52653631284916,0.0,0.0,14.8,33.65503533568904,0.0,0.0,0.0,0.0,51.81882352941177
99,52.977528089887635,43.99145860709593,0.0,0.0,11.363636363636365,35.518350515463915,0.0,0.0,0.0,0.0,51.97533632286996
100,47.02698145025296,41.709987195902684,0.0,0.0,20.6,33.53062015503876,0.0,0.0,0.0,0.0,50.136559139784936
101,47.653846153846146,42.89561457689932,0.0,0.0,11.666666666666664,33.09181240063593,0.0,0.0,0.0,0.0,48.87423312883436
102,49.38223350253807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,45.282941176470594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,51.66264333132167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,52.977528089887635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,47.02698145025296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,47.653846153846146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.38619201725998
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.4959349593496
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.81882352941177
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.97533632286996
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.136559139784936
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.87423312883436
114,49.38223350253807,0.0,0.0,0.0,0.0,33.15969289827255,0.0,0.0,0.0,0.0,0.0
115,45.282941176470594,0.0,0.0,0.0,0.0,31.3877638948729,0.0,0.0,0.0,0.0,0.0
116,51.66264333132167,0.0,0.0,0.0,0.0,33.65503533568904,0.0,0.0,0.0,0.0,0.0
117,52.977528089887635,0.0,0.0,0.0,0.0,35.518350515463915,0.0,0.0,0.0,0.0,0.0
118,47.02698145025296,0.0,0.0,0.0,0.0,33.53062015503876,0.0,0.0,0.0,0.0,0.0
119,47.653846153846146,0.0,0.0,0.0,0.0,33.09181240063593,0.0,0.0,0.0,0.0,0.0
120,49.38223350253807,0.0,0.0,0.0,0.0,33.15969289827255,19.6056338028169,0.0,0.0,0.0,0.0
121,45.282941176470594,0.0,0.0,0.0,0.0,31.3877638948729,17.761904761904766,0.0,0.0,0.0,0.0
122,51.66264333132167,0.0,0.0,0.0,0.0,33.65503533568904,18.818181818181817,0.0,0.0,0.0,0.0
123,52.977528089887635,0.0,0.0,0.0,0.0,35.518350515463915,23.430555555555557,0.0,0.0,0.0,0.0
124,47.02698145025296,0.0,0.0,0.0,0.0,33.53062015503876,20.582278481012658,0.0,0.0,0.0,0.0
125,47.653846153846146,0.0,0.0,0.0,0.0,33.09181240063593,19.595238095238095,0.0,0.0,0.0,0.0
126,49.38223350253807,42.06010928961749,21.2089552238806,0.0,0.0,33.15969289827255,0.0,0.0,36.987951807228924,0.0,0.0
127,45.282941176470594,39.31925554760201,19.415458937198068,0.0,0.0,31.3877638948729,0.0,0.0,37.18734491315136,0.0,0.0
128,51.66264333132167,46.52653631284916,21.306451612903224,0.0,0.0,33.65503533568904,0.0,0.0,41.00426136363637,0.0,0.0
129,52.977528089887635,43.99145860709593,24.746192893401016,0.0,0.0,35.518350515463915,0.0,0.0,40.21994884910486,0.0,0.0
130,47.02698145025296,41.709987195902684,22.07729468599034,0.0,0.0,33.53062015503876,0.0,0.0,38.827715355805246,0.0,0.0
131,47.653846153846146,42.89561457689932,19.538775510204086,0.0,0.0,33.09181240063593,0.0,0.0,41.56270447110142,0.0,0.0
132,49.38223350253807,42.06010928961749,0.0,0.0,0.0,33.15969289827255,0.0,39.825231481481474,36.987951807228924,0.0,51.38619201725998
133,45.282941176470594,39.31925554760201,0.0,0.0,0.0,31.3877638948729,0.0,39.09610027855153,37.18734491315136,0.0,47.4959349593496
134,51.66264333132167,46.52653631284916,0.0,0.0,0.0,33.65503533568904,0.0,40.715846994535525,41.00426136363637,0.0,51.81882352941177
135,52.977528089887635,43.99145860709593,0.0,0.0,0.0,35.518350515463915,0.0,44.0353866317169,40.21994884910486,0.0,51.97533632286996
136,47.02698145025296,41.709987195902684,0.0,0.0,0.0,33.53062015503876,0.0,39.064009661835755,38.827715355805246,0.0,50.136559139784936
137,47.653846153846146,42.89561457689932,0.0,0.0,0.0,33.09181240063593,0.0,38.77816492450639,41.56270447110142,0.0,48.87423312883436
138,0.0,0.0,0.0,0.0,0.0,33.15969289827255,0.0,0.0,0.0,0.0,0.0
139,0.0,0.0,0.0,0.0,0.0,31.3877638948729,0.0,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.0,0.0,33.65503533568904,0.0,0.0,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0,0.0,35.518350515463915,0.0,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0,33.53062015503876,0.0,0.0,0.0,0.0,0.0
143,0.0,0.0,0.0,0.0,0.0,33.09181240063593,0.0,0.0,0.0,0.0,0.0
144,49.38223350253807,42.06010928961749,0.0,26.809187279151946,0.0,33.15969289827255,0.0,39.825231481481474,0.0,0.0,0.0
145,45.282941176470594,39.31925554760201,0.0,26.401544401544403,0.0,31.3877638948729,0.0,39.09610027855153,0.0,0.0,0.0
146,51.66264333132167,46.52653631284916,0.0,26.385281385281388,0.0,33.65503533568904,0.0,40.715846994535525,0.0,0.0,0.0
147,52.977528089887635,43.99145860709593,0.0,28.943089430894307,0.0,35.518350515463915,0.0,44.0353866317169,0.0,0.0,0.0
148,47.02698145025296,41.709987195902684,0.0,29.552529182879383,0.0,33.53062015503876,0.0,39.064009661835755,0.0,0.0,0.0
149,47.653846153846146,42.89561457689932,0.0,28.877777777777773,0.0,33.09181240063593,0.0,38.77816492450639,0.0,0.0,0.0
150,0.0,42.06010928961749,0.0,0.0,0.0,33.15969289827255,0.0,0.0,0.0,0.0,0.0
151,0.0,39.31925554760201,0.0,0.0,0.0,31.3877638948729,0.0,0.0,0.0,0.0,0.0
152,0.0,46.52653631284916,0.0,0.0,0.0,33.65503533568904,0.0,0.0,0.0,0.0,0.0
153,0.0,43.99145860709593,0.0,0.0,0.0,35.518350515463915,0.0,0.0,0.0,0.0,0.0
154,0.0,41.709987195902684,0.0,0.0,0.0,33.53062015503876,0.0,0.0,0.0,0.0,0.0
155,0.0,42.89561457689932,0.0,0.0,0.0,33.09181240063593,0.0,0.0,0.0,0.0,0.0
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.825231481481474,0.0,0.0,0.0
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.09610027855153,0.0,0.0,0.0
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.715846994535525,0.0,0.0,0.0
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0353866317169,0.0,0.0,0.0
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.064009661835755,0.0,0.0,0.0
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.77816492450639,0.0,0.0,0.0
162,0.0,0.0,0.0,0.0,0.0,33.15969289827255,0.0,0.0,0.0,0.0,0.0
163,0.0,0.0,0.0,0.0,0.0,31.3877638948729,0.0,0.0,0.0,0.0,0.0
164,0.0,0.0,0.0,0.0,0.0,33.65503533568904,0.0,0.0,0.0,0.0,0.0
165,0.0,0.0,0.0,0.0,0.0,35.518350515463915,0.0,0.0,0.0,0.0,0.0
166,0.0,0.0,0.0,0.0,0.0,33.53062015503876,0.0,0.0,0.0,0.0,0.0
167,0.0,0.0,0.0,0.0,0.0,33.09181240063593,0.0,0.0,0.0,0.0,0.0
168,0.0,0.0,0.0,0.0,0.0,33.15969289827255,0.0,0.0,0.0,0.0,51.38619201725998
169,0.0,0.0,0.0,0.0,0.0,31.3877638948729,0.0,0.0,0.0,0.0,47.4959349593496
170,0.0,0.0,0.0,0.0,0.0,33.65503533568904,0.0,0.0,0.0,0.0,51.81882352941177
171,0.0,0.0,0.0,0.0,0.0,35.518350515463915,0.0,0.0,0.0,0.0,51.97533632286996
172,0.0,0.0,0.0,0.0,0.0,33.53062015503876,0.0,0.0,0.0,0.0,50.136559139784936
173,0.0,0.0,0.0,0.0,0.0,33.09181240063593,0.0,0.0,0.0,0.0,48.87423312883436
174,0.0,0.0,0.0,26.809187279151946,0.0,33.15969289827255,0.0,0.0,36.987951807228924,0.0,51.38619201725998
175,0.0,0.0,0.0,26.401544401544403,0.0,31.3877638948729,0.0,0.0,37.18734491315136,0.0,47.4959349593496
176,0.0,0.0,0.0,26.385281385281388,0.0,33.65503533568904,0.0,0.0,41.00426136363637,0.0,51.81882352941177
177,0.0,0.0,0.0,28.943089430894307,0.0,35.518350515463915,0.0,0.0,40.21994884910486,0.0,51.97533632286996
178,0.0,0.0,0.0,29.552529182879383,0.0,33.53062015503876,0.0,0.0,38.827715355805246,0.0,50.136559139784936
179,0.0,0.0,0.0,28.877777777777773,0.0,33.09181240063593,0.0,0.0,41.56270447110142,0.0,48.87423312883436
180,49.38223350253807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.53378378378378,0.0
181,45.282941176470594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.29936305732484,0.0
182,51.66264333132167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.554621848739494,0.0
183,52.977528089887635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.354609929078013,0.0
184,47.02698145025296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.64625850340136,0.0
185,47.653846153846146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.609271523178805,0.0
186,0.0,0.0,0.0,0.0,0.0,33.15969289827255,0.0,0.0,36.987951807228924,0.0,51.38619201725998
187,0.0,0.0,0.0,0.0,0.0,31.3877638948729,0.0,0.0,37.18734491315136,0.0,47.4959349593496
188,0.0,0.0,0.0,0.0,0.0,33.65503533568904,0.0,0.0,41.00426136363637,0.0,51.81882352941177
189,0.0,0.0,0.0,0.0,0.0,35.518350515463915,0.0,0.0,40.21994884910486,0.0,51.97533632286996
190,0.0,0.0,0.0,0.0,0.0,33.53062015503876,0.0,0.0,38.827715355805246,0.0,50.136559139784936
191,0.0,0.0,0.0,0.0,0.0,33.09181240063593,0.0,0.0,41.56270447110142,0.0,48.87423312883436
192,49.38223350253807,0.0,0.0,0.0,0.0,0.0,0.0,39.825231481481474,0.0,0.0,0.0
193,45.282941176470594,0.0,0.0,0.0,0.0,0.0,0.0,39.09610027855153,0.0,0.0,0.0
194,51.66264333132167,0.0,0.0,0.0,0.0,0.0,0.0,40.715846994535525,0.0,0.0,0.0
195,52.977528089887635,0.0,0.0,0.0,0.0,0.0,0.0,44.0353866317169,0.0,0.0,0.0
196,47.02698145025296,0.0,0.0,0.0,0.0,0.0,0.0,39.064009661835755,0.0,0.0,0.0
197,47.653846153846146,0.0,0.0,0.0,0.0,0.0,0.0,38.77816492450639,0.0,0.0,0.0
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.825231481481474,36.987951807228924,0.0,51.38619201725998
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.09610027855153,37.18734491315136,0.0,47.4959349593496
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.715846994535525,41.00426136363637,0.0,51.81882352941177
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0353866317169,40.21994884910486,0.0,51.97533632286996
202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.064009661835755,38.827715355805246,0.0,50.136559139784936
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.77816492450639,41.56270447110142,0.0,48.87423312883436
204,0.0,0.0,0.0,0.0,0.0,33.15969289827255,0.0,0.0,36.987951807228924,0.0,51.38619201725998
205,0.0,0.0,0.0,0.0,0.0,31.3877638948729,0.0,0.0,37.18734491315136,0.0,47.4959349593496
206,0.0,0.0,0.0,0.0,0.0,33.65503533568904,0.0,0.0,41.00426136363637,0.0,51.81882352941177
207,0.0,0.0,0.0,0.0,0.0,35.518350515463915,0.0,0.0,40.21994884910486,0.0,51.97533632286996
208,0.0,0.0,0.0,0.0,0.0,33.53062015503876,0.0,0.0,38.827715355805246,0.0,50.136559139784936
209,0.0,0.0,0.0,0.0,0.0,33.09181240063593,0.0,0.0,41.56270447110142,0.0,48.87423312883436
210,0.0,42.06010928961749,0.0,0.0,0.0,33.15969289827255,0.0,0.0,0.0,0.0,0.0
211,0.0,39.31925554760201,0.0,0.0,0.0,31.3877638948729,0.0,0.0,0.0,0.0,0.0
212,0.0,46.52653631284916,0.0,0.0,0.0,33.65503533568904,0.0,0.0,0.0,0.0,0.0
213,0.0,43.99145860709593,0.0,0.0,0.0,35.518350515463915,0.0,0.0,0.0,0.0,0.0
214,0.0,41.709987195902684,0.0,0.0,0.0,33.53062015503876,0.0,0.0,0.0,0.0,0.0
215,0.0,42.89561457689932,0.0,0.0,0.0,33.09181240063593,0.0,0.0,0.0,0.0,0.0
216,49.38223350253807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.987951807228924,0.0,0.0
217,45.282941176470594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.18734491315136,0.0,0.0
218,51.66264333132167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.00426136363637,0.0,0.0
219,52.977528089887635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.21994884910486,0.0,0.0
220,47.02698145025296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.827715355805246,0.0,0.0
221,47.653846153846146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.56270447110142,0.0,0.0
222,49.38223350253807,0.0,0.0,0.0,0.0,33.15969289827255,0.0,0.0,0.0,0.0,0.0
223,45.282941176470594,0.0,0.0,0.0,0.0,31.3877638948729,0.0,0.0,0.0,0.0,0.0
224,51.66264333132167,0.0,0.0,0.0,0.0,33.65503533568904,0.0,0.0,0.0,0.0,0.0
225,52.977528089887635,0.0,0.0,0.0,0.0,35.518350515463915,0.0,0.0,0.0,0.0,0.0
226,47.02698145025296,0.0,0.0,0.0,0.0,33.53062015503876,0.0,0.0,0.0,0.0,0.0
227,47.653846153846146,0.0,0.0,0.0,0.0,33.09181240063593,0.0,0.0,0.0,0.0,0.0
228,0.0,0.0,0.0,26.809187279151946,0.0,33.15969289827255,0.0,0.0,36.987951807228924,0.0,0.0
229,0.0,0.0,0.0,26.401544401544403,0.0,31.3877638948729,0.0,0.0,37.18734491315136,0.0,0.0
230,0.0,0.0,0.0,26.385281385281388,0.0,33.65503533568904,0.0,0.0,41.00426136363637,0.0,0.0
231,0.0,0.0,0.0,28.943089430894307,0.0,35.518350515463915,0.0,0.0,40.21994884910486,0.0,0.0
232,0.0,0.0,0.0,29.552529182879383,0.0,33.53062015503876,0.0,0.0,38.827715355805246,0.0,0.0
233,0.0,0.0,0.0,28.877777777777773,0.0,33.09181240063593,0.0,0.0,41.56270447110142,0.0,0.0
234,49.38223350253807,42.06010928961749,0.0,0.0,0.0,33.15969289827255,0.0,0.0,36.987951807228924,0.0,0.0
235,45.282941176470594,39.31925554760201,0.0,0.0,0.0,31.3877638948729,0.0,0.0,37.18734491315136,0.0,0.0
236,51.66264333132167,46.52653631284916,0.0,0.0,0.0,33.65503533568904,0.0,0.0,41.00426136363637,0.0,0.0
237,52.977528089887635,43.99145860709593,0.0,0.0,0.0,35.518350515463915,0.0,0.0,40.21994884910486,0.0,0.0
238,47.02698145025296,41.709987195902684,0.0,0.0,0.0,33.53062015503876,0.0,0.0,38.827715355805246,0.0,0.0
239,47.653846153846146,42.89561457689932,0.0,0.0,0.0,33.09181240063593,0.0,0.0,41.56270447110142,0.0,0.0
240,49.38223350253807,0.0,21.2089552238806,0.0,0.0,33.15969289827255,0.0,0.0,36.987951807228924,33.53378378378378,0.0
241,45.282941176470594,0.0,19.415458937198068,0.0,0.0,31.3877638948729,0.0,0.0,37.18734491315136,26.29936305732484,0.0
