,IV_count_Action,IV_count_Adventure,IV_count_Early+Access,IV_count_Ex+Early+Access,IV_count_Free,IV_count_Indie,IV_count_Massively,IV_count_RPG,IV_count_Simulation,IV_count_Sports,IV_count_Strategy,IV_count_Others
1556,0,1987,0,0,0,3231,0,1016,1013,0,0,0
1557,0,2787,0,0,0,4656,0,1450,1397,0,0,0
1558,0,2515,0,0,0,4276,0,1267,1321,0,0,0
1559,0,2693,0,0,0,4379,0,1348,1312,0,0,0
1560,2319,2040,0,269,0,3471,0,971,969,0,1169,0
1561,2813,2448,0,387,0,4115,0,1192,1221,0,1346,0
1562,2201,1987,0,328,0,3231,0,1016,1013,0,1171,0
1563,3112,2787,0,372,0,4656,0,1450,1397,0,1584,0
1564,2851,2515,0,355,0,4276,0,1267,1321,0,1490,0
1565,2949,2693,0,333,0,4379,0,1348,1312,0,1588,0
1566,0,2040,0,0,0,0,0,0,0,0,0,0
1567,0,2448,0,0,0,0,0,0,0,0,0,0
1568,0,1987,0,0,0,0,0,0,0,0,0,0
1569,0,2787,0,0,0,0,0,0,0,0,0,0
1570,0,2515,0,0,0,0,0,0,0,0,0,0
1571,0,2693,0,0,0,0,0,0,0,0,0,0
1572,2319,2040,0,0,0,0,0,0,0,0,0,0
1573,2813,2448,0,0,0,0,0,0,0,0,0,0
1574,2201,1987,0,0,0,0,0,0,0,0,0,0
1575,3112,2787,0,0,0,0,0,0,0,0,0,0
1576,2851,2515,0,0,0,0,0,0,0,0,0,0
1577,2949,2693,0,0,0,0,0,0,0,0,0,0
1578,2319,2040,0,0,0,0,0,971,0,0,0,0
1579,2813,2448,0,0,0,0,0,1192,0,0,0,0
1580,2201,1987,0,0,0,0,0,1016,0,0,0,0
1581,3112,2787,0,0,0,0,0,1450,0,0,0,0
1582,2851,2515,0,0,0,0,0,1267,0,0,0,0
1583,2949,2693,0,0,0,0,0,1348,0,0,0,0
1584,2319,2040,0,0,0,3471,0,971,0,0,0,0
1585,2813,2448,0,0,0,4115,0,1192,0,0,0,0
1586,2201,1987,0,0,0,3231,0,1016,0,0,0,0
1587,3112,2787,0,0,0,4656,0,1450,0,0,0,0
1588,2851,2515,0,0,0,4276,0,1267,0,0,0,0
1589,2949,2693,0,0,0,4379,0,1348,0,0,0,0
1590,2319,0,0,269,0,3471,0,0,0,0,0,0
1591,2813,0,0,387,0,4115,0,0,0,0,0,0
1592,2201,0,0,328,0,3231,0,0,0,0,0,0
1593,3112,0,0,372,0,4656,0,0,0,0,0,0
1594,2851,0,0,355,0,4276,0,0,0,0,0,0
1595,2949,0,0,333,0,4379,0,0,0,0,0,0
1596,2319,2040,0,0,0,0,0,0,0,0,0,0
1597,2813,2448,0,0,0,0,0,0,0,0,0,0
1598,2201,1987,0,0,0,0,0,0,0,0,0,0
1599,3112,2787,0,0,0,0,0,0,0,0,0,0
1600,2851,2515,0,0,0,0,0,0,0,0,0,0
1601,2949,2693,0,0,0,0,0,0,0,0,0,0
1602,0,2040,0,0,0,3471,0,0,0,0,0,0
1603,0,2448,0,0,0,4115,0,0,0,0,0,0
1604,0,1987,0,0,0,3231,0,0,0,0,0,0
1605,0,2787,0,0,0,4656,0,0,0,0,0,0
1606,0,2515,0,0,0,4276,0,0,0,0,0,0
1607,0,2693,0,0,0,4379,0,0,0,0,0,0
1608,0,0,0,0,0,3471,0,0,0,0,1169,0
1609,0,0,0,0,0,4115,0,0,0,0,1346,0
1610,0,0,0,0,0,3231,0,0,0,0,1171,0
1611,0,0,0,0,0,4656,0,0,0,0,1584,0
1612,0,0,0,0,0,4276,0,0,0,0,1490,0
1613,0,0,0,0,0,4379,0,0,0,0,1588,0
1614,2319,0,0,0,0,0,0,0,0,189,0,0
1615,2813,0,0,0,0,0,0,0,0,228,0,0
1616,2201,0,0,0,0,0,0,0,0,173,0,0
1617,3112,0,0,0,0,0,0,0,0,257,0,0
1618,2851,0,0,0,0,0,0,0,0,253,0,0
1619,2949,0,0,0,0,0,0,0,0,248,0,0
1620,0,0,0,0,0,3471,0,971,969,0,1169,0
1621,0,0,0,0,0,4115,0,1192,1221,0,1346,0
1622,0,0,0,0,0,3231,0,1016,1013,0,1171,0
1623,0,0,0,0,0,4656,0,1450,1397,0,1584,0
1624,0,0,0,0,0,4276,0,1267,1321,0,1490,0
1625,0,0,0,0,0,4379,0,1348,1312,0,1588,0
1626,2319,0,0,0,0,0,0,0,0,0,0,0
1627,2813,0,0,0,0,0,0,0,0,0,0,0
1628,2201,0,0,0,0,0,0,0,0,0,0,0
1629,3112,0,0,0,0,0,0,0,0,0,0,0
1630,2851,0,0,0,0,0,0,0,0,0,0,0
1631,2949,0,0,0,0,0,0,0,0,0,0,0
1632,2319,0,0,269,0,3471,0,0,0,0,1169,0
1633,2813,0,0,387,0,4115,0,0,0,0,1346,0
1634,2201,0,0,328,0,3231,0,0,0,0,1171,0
1635,3112,0,0,372,0,4656,0,0,0,0,1584,0
1636,2851,0,0,355,0,4276,0,0,0,0,1490,0
1637,2949,0,0,333,0,4379,0,0,0,0,1588,0
1638,2319,0,0,0,0,0,0,0,0,0,0,0
1639,2813,0,0,0,0,0,0,0,0,0,0,0
1640,2201,0,0,0,0,0,0,0,0,0,0,0
1641,3112,0,0,0,0,0,0,0,0,0,0,0
1642,2851,0,0,0,0,0,0,0,0,0,0,0
1643,2949,0,0,0,0,0,0,0,0,0,0,0
1644,2319,2040,0,269,0,3471,83,971,0,0,0,0
1645,2813,2448,0,387,0,4115,98,1192,0,0,0,0
1646,2201,1987,0,328,0,3231,100,1016,0,0,0,0
1647,3112,2787,0,372,0,4656,116,1450,0,0,0,0
1648,2851,2515,0,355,0,4276,102,1267,0,0,0,0
1649,2949,2693,0,333,0,4379,110,1348,0,0,0,0
1650,0,0,0,0,0,3471,0,0,969,0,1169,0
1651,0,0,0,0,0,4115,0,0,1221,0,1346,0
1652,0,0,0,0,0,3231,0,0,1013,0,1171,0
1653,0,0,0,0,0,4656,0,0,1397,0,1584,0
1654,0,0,0,0,0,4276,0,0,1321,0,1490,0
1655,0,0,0,0,0,4379,0,0,1312,0,1588,0
1656,2319,0,0,0,0,3471,0,971,0,0,0,0
1657,2813,0,0,0,0,4115,0,1192,0,0,0,0
1658,2201,0,0,0,0,3231,0,1016,0,0,0,0
1659,3112,0,0,0,0,4656,0,1450,0,0,0,0
1660,2851,0,0,0,0,4276,0,1267,0,0,0,0
1661,2949,0,0,0,0,4379,0,1348,0,0,0,0
1662,0,0,0,0,0,3471,0,0,0,0,1169,0
1663,0,0,0,0,0,4115,0,0,0,0,1346,0
1664,0,0,0,0,0,3231,0,0,0,0,1171,0
1665,0,0,0,0,0,4656,0,0,0,0,1584,0
1666,0,0,0,0,0,4276,0,0,0,0,1490,0
1667,0,0,0,0,0,4379,0,0,0,0,1588,0
1668,0,2040,0,269,0,3471,0,0,0,0,1169,0
1669,0,2448,0,387,0,4115,0,0,0,0,1346,0
1670,0,1987,0,328,0,3231,0,0,0,0,1171,0
1671,0,2787,0,372,0,4656,0,0,0,0,1584,0
1672,0,2515,0,355,0,4276,0,0,0,0,1490,0
1673,0,2693,0,333,0,4379,0,0,0,0,1588,0
1674,2319,0,0,0,0,0,0,0,0,189,0,0
1675,2813,0,0,0,0,0,0,0,0,228,0,0
1676,2201,0,0,0,0,0,0,0,0,173,0,0
1677,3112,0,0,0,0,0,0,0,0,257,0,0
1678,2851,0,0,0,0,0,0,0,0,253,0,0
1679,2949,0,0,0,0,0,0,0,0,248,0,0
1680,2319,0,0,0,0,3471,0,0,0,189,0,0
1681,2813,0,0,0,0,4115,0,0,0,228,0,0
1682,2201,0,0,0,0,3231,0,0,0,173,0,0
1683,3112,0,0,0,0,4656,0,0,0,257,0,0
1684,2851,0,0,0,0,4276,0,0,0,253,0,0
1685,2949,0,0,0,0,4379,0,0,0,248,0,0
1686,2319,0,0,0,0,0,0,0,0,0,0,0
1687,2813,0,0,0,0,0,0,0,0,0,0,0
1688,2201,0,0,0,0,0,0,0,0,0,0,0
1689,3112,0,0,0,0,0,0,0,0,0,0,0
1690,2851,0,0,0,0,0,0,0,0,0,0,0
1691,2949,0,0,0,0,0,0,0,0,0,0,0
1692,2319,0,0,0,0,3471,0,0,0,0,0,0
1693,2813,0,0,0,0,4115,0,0,0,0,0,0
1694,2201,0,0,0,0,3231,0,0,0,0,0,0
1695,3112,0,0,0,0,4656,0,0,0,0,0,0
1696,2851,0,0,0,0,4276,0,0,0,0,0,0
1697,2949,0,0,0,0,4379,0,0,0,0,0,0
1698,0,0,0,0,0,3471,0,0,0,0,1169,0
1699,0,0,0,0,0,4115,0,0,0,0,1346,0
1700,0,0,0,0,0,3231,0,0,0,0,1171,0
1701,0,0,0,0,0,4656,0,0,0,0,1584,0
1702,0,0,0,0,0,4276,0,0,0,0,1490,0
1703,0,0,0,0,0,4379,0,0,0,0,1588,0
1704,2319,2040,0,0,0,3471,0,971,969,0,0,0
1705,2813,2448,0,0,0,4115,0,1192,1221,0,0,0
1706,2201,1987,0,0,0,3231,0,1016,1013,0,0,0
1707,3112,2787,0,0,0,4656,0,1450,1397,0,0,0
1708,2851,2515,0,0,0,4276,0,1267,1321,0,0,0
1709,2949,2693,0,0,0,4379,0,1348,1312,0,0,0
1710,0,0,0,0,0,0,0,0,969,0,0,0
1711,0,0,0,0,0,0,0,0,1221,0,0,0
1712,0,0,0,0,0,0,0,0,1013,0,0,0
1713,0,0,0,0,0,0,0,0,1397,0,0,0
1714,0,0,0,0,0,0,0,0,1321,0,0,0
1715,0,0,0,0,0,0,0,0,1312,0,0,0
1716,2319,2040,0,0,0,3471,0,0,0,0,0,0
1717,2813,2448,0,0,0,4115,0,0,0,0,0,0
1718,2201,1987,0,0,0,3231,0,0,0,0,0,0
1719,3112,2787,0,0,0,4656,0,0,0,0,0,0
1720,2851,2515,0,0,0,4276,0,0,0,0,0,0
1721,2949,2693,0,0,0,4379,0,0,0,0,0,0
1722,0,2040,0,269,0,3471,0,0,0,0,1169,0
1723,0,2448,0,387,0,4115,0,0,0,0,1346,0
1724,0,1987,0,328,0,3231,0,0,0,0,1171,0
1725,0,2787,0,372,0,4656,0,0,0,0,1584,0
1726,0,2515,0,355,0,4276,0,0,0,0,1490,0
1727,0,2693,0,333,0,4379,0,0,0,0,1588,0
1728,2319,0,0,0,0,0,83,0,969,0,0,0
1729,2813,0,0,0,0,0,98,0,1221,0,0,0
1730,2201,0,0,0,0,0,100,0,1013,0,0,0
1731,3112,0,0,0,0,0,116,0,1397,0,0,0
1732,2851,0,0,0,0,0,102,0,1321,0,0,0
1733,2949,0,0,0,0,0,110,0,1312,0,0,0
1734,2319,0,0,0,0,0,0,0,0,0,0,0
1735,2813,0,0,0,0,0,0,0,0,0,0,0
1736,2201,0,0,0,0,0,0,0,0,0,0,0
1737,3112,0,0,0,0,0,0,0,0,0,0,0
1738,2851,0,0,0,0,0,0,0,0,0,0,0
1739,2949,0,0,0,0,0,0,0,0,0,0,0
1740,2319,0,0,0,0,3471,0,0,0,0,0,0
1741,2813,0,0,0,0,4115,0,0,0,0,0,0
1742,2201,0,0,0,0,3231,0,0,0,0,0,0
1743,3112,0,0,0,0,4656,0,0,0,0,0,0
1744,2851,0,0,0,0,4276,0,0,0,0,0,0
1745,2949,0,0,0,0,4379,0,0,0,0,0,0
1746,2319,0,0,0,0,3471,0,0,0,0,0,0
1747,2813,0,0,0,0,4115,0,0,0,0,0,0
1748,2201,0,0,0,0,3231,0,0,0,0,0,0
1749,3112,0,0,0,0,4656,0,0,0,0,0,0
1750,2851,0,0,0,0,4276,0,0,0,0,0,0
1751,2949,0,0,0,0,4379,0,0,0,0,0,0
1752,0,0,0,0,0,3471,0,0,969,0,0,0
1753,0,0,0,0,0,4115,0,0,1221,0,0,0
1754,0,0,0,0,0,3231,0,0,1013,0,0,0
1755,0,0,0,0,0,4656,0,0,1397,0,0,0
1756,0,0,0,0,0,4276,0,0,1321,0,0,0
1757,0,0,0,0,0,4379,0,0,1312,0,0,0
1758,2319,2040,0,0,0,3471,0,0,0,0,0,0
1759,2813,2448,0,0,0,4115,0,0,0,0,0,0
1760,2201,1987,0,0,0,3231,0,0,0,0,0,0
1761,3112,2787,0,0,0,4656,0,0,0,0,0,0
1762,2851,2515,0,0,0,4276,0,0,0,0,0,0
1763,2949,2693,0,0,0,4379,0,0,0,0,0,0
1764,2319,0,0,269,0,3471,0,0,0,0,0,0
1765,2813,0,0,387,0,4115,0,0,0,0,0,0
1766,2201,0,0,328,0,3231,0,0,0,0,0,0
1767,3112,0,0,372,0,4656,0,0,0,0,0,0
1768,2851,0,0,355,0,4276,0,0,0,0,0,0
1769,2949,0,0,333,0,4379,0,0,0,0,0,0
1770,2319,0,184,0,0,3471,0,0,0,0,1169,0
1771,2813,0,282,0,0,4115,0,0,0,0,1346,0
1772,2201,0,236,0,0,3231,0,0,0,0,1171,0
1773,3112,0,360,0,0,4656,0,0,0,0,1584,0
1774,2851,0,366,0,0,4276,0,0,0,0,1490,0
1775,2949,0,406,0,0,4379,0,0,0,0,1588,0
1776,0,2040,0,0,0,0,0,0,969,189,0,0
1777,0,2448,0,0,0,0,0,0,1221,228,0,0
1778,0,1987,0,0,0,0,0,0,1013,173,0,0
1779,0,2787,0,0,0,0,0,0,1397,257,0,0
1780,0,2515,0,0,0,0,0,0,1321,253,0,0
1781,0,2693,0,0,0,0,0,0,1312,248,0,0
1782,2319,2040,0,0,0,0,0,0,0,0,0,0
1783,2813,2448,0,0,0,0,0,0,0,0,0,0
1784,2201,1987,0,0,0,0,0,0,0,0,0,0
1785,3112,2787,0,0,0,0,0,0,0,0,0,0
1786,2851,2515,0,0,0,0,0,0,0,0,0,0
1787,2949,2693,0,0,0,0,0,0,0,0,0,0
1788,0,2040,0,0,0,3471,0,0,0,0,0,0
1789,0,2448,0,0,0,4115,0,0,0,0,0,0
1790,0,1987,0,0,0,3231,0,0,0,0,0,0
1791,0,2787,0,0,0,4656,0,0,0,0,0,0
1792,0,2515,0,0,0,4276,0,0,0,0,0,0
1793,0,2693,0,0,0,4379,0,0,0,0,0,0
1794,0,0,0,0,0,3471,0,0,969,0,0,0
1795,0,0,0,0,0,4115,0,0,1221,0,0,0
1796,0,0,0,0,0,3231,0,0,1013,0,0,0
1797,0,0,0,0,0,4656,0,0,1397,0,0,0
1798,0,0,0,0,0,4276,0,0,1321,0,0,0
1799,0,0,0,0,0,4379,0,0,1312,0,0,0
1800,2319,0,0,0,0,0,0,0,0,0,1169,0
1801,2813,0,0,0,0,0,0,0,0,0,1346,0
1802,2201,0,0,0,0,0,0,0,0,0,1171,0
1803,3112,0,0,0,0,0,0,0,0,0,1584,0
1804,2851,0,0,0,0,0,0,0,0,0,1490,0
1805,2949,0,0,0,0,0,0,0,0,0,1588,0
1806,0,2040,0,0,0,3471,0,0,0,0,0,0
1807,0,2448,0,0,0,4115,0,0,0,0,0,0
1808,0,1987,0,0,0,3231,0,0,0,0,0,0
1809,0,2787,0,0,0,4656,0,0,0,0,0,0
1810,0,2515,0,0,0,4276,0,0,0,0,0,0
1811,0,2693,0,0,0,4379,0,0,0,0,0,0
1812,0,2040,0,0,0,3471,0,0,0,0,0,0
1813,0,2448,0,0,0,4115,0,0,0,0,0,0
1814,0,1987,0,0,0,3231,0,0,0,0,0,0
1815,0,2787,0,0,0,4656,0,0,0,0,0,0
1816,0,2515,0,0,0,4276,0,0,0,0,0,0
1817,0,2693,0,0,0,4379,0,0,0,0,0,0
1818,0,0,0,0,0,0,0,0,969,0,0,0
1819,0,0,0,0,0,0,0,0,1221,0,0,0
1820,0,0,0,0,0,0,0,0,1013,0,0,0
1821,0,0,0,0,0,0,0,0,1397,0,0,0
1822,0,0,0,0,0,0,0,0,1321,0,0,0
1823,0,0,0,0,0,0,0,0,1312,0,0,0
1824,2319,0,0,0,0,3471,0,0,969,0,0,0
1825,2813,0,0,0,0,4115,0,0,1221,0,0,0
1826,2201,0,0,0,0,3231,0,0,1013,0,0,0
1827,3112,0,0,0,0,4656,0,0,1397,0,0,0
1828,2851,0,0,0,0,4276,0,0,1321,0,0,0
1829,2949,0,0,0,0,4379,0,0,1312,0,0,0
1830,0,2040,0,0,0,0,0,0,0,0,0,0
1831,0,2448,0,0,0,0,0,0,0,0,0,0
1832,0,1987,0,0,0,0,0,0,0,0,0,0
1833,0,2787,0,0,0,0,0,0,0,0,0,0
1834,0,2515,0,0,0,0,0,0,0,0,0,0
1835,0,2693,0,0,0,0,0,0,0,0,0,0
1836,0,2040,0,0,0,3471,0,0,0,0,0,0
1837,0,2448,0,0,0,4115,0,0,0,0,0,0
1838,0,1987,0,0,0,3231,0,0,0,0,0,0
1839,0,2787,0,0,0,4656,0,0,0,0,0,0
1840,0,2515,0,0,0,4276,0,0,0,0,0,0
1841,0,2693,0,0,0,4379,0,0,0,0,0,0
1842,2319,0,0,0,0,3471,0,0,0,0,1169,0
1843,2813,0,0,0,0,4115,0,0,0,0,1346,0
1844,2201,0,0,0,0,3231,0,0,0,0,1171,0
1845,3112,0,0,0,0,4656,0,0,0,0,1584,0
1846,2851,0,0,0,0,4276,0,0,0,0,1490,0
1847,2949,0,0,0,0,4379,0,0,0,0,1588,0
1848,2319,0,0,0,0,0,0,0,0,0,0,0
1849,2813,0,0,0,0,0,0,0,0,0,0,0
1850,2201,0,0,0,0,0,0,0,0,0,0,0
1851,3112,0,0,0,0,0,0,0,0,0,0,0
1852,2851,0,0,0,0,0,0,0,0,0,0,0
1853,2949,0,0,0,0,0,0,0,0,0,0,0
1854,2319,2040,0,0,0,3471,0,0,969,0,0,0
1855,2813,2448,0,0,0,4115,0,0,1221,0,0,0
1856,2201,1987,0,0,0,3231,0,0,1013,0,0,0
1857,3112,2787,0,0,0,4656,0,0,1397,0,0,0
1858,2851,2515,0,0,0,4276,0,0,1321,0,0,0
1859,2949,2693,0,0,0,4379,0,0,1312,0,0,0
1860,0,0,0,0,0,0,0,0,0,0,1169,0
1861,0,0,0,0,0,0,0,0,0,0,1346,0
1862,0,0,0,0,0,0,0,0,0,0,1171,0
1863,0,0,0,0,0,0,0,0,0,0,1584,0
1864,0,0,0,0,0,0,0,0,0,0,1490,0
1865,0,0,0,0,0,0,0,0,0,0,1588,0
1866,2319,2040,0,0,0,3471,0,0,0,0,0,0
1867,2813,2448,0,0,0,4115,0,0,0,0,0,0
1868,2201,1987,0,0,0,3231,0,0,0,0,0,0
1869,3112,2787,0,0,0,4656,0,0,0,0,0,0
1870,2851,2515,0,0,0,4276,0,0,0,0,0,0
1871,2949,2693,0,0,0,4379,0,0,0,0,0,0
1872,2319,0,0,0,0,3471,0,0,0,0,0,0
1873,2813,0,0,0,0,4115,0,0,0,0,0,0
1874,2201,0,0,0,0,3231,0,0,0,0,0,0
1875,3112,0,0,0,0,4656,0,0,0,0,0,0
1876,2851,0,0,0,0,4276,0,0,0,0,0,0
1877,2949,0,0,0,0,4379,0,0,0,0,0,0
1878,0,2040,0,0,0,3471,0,971,0,0,0,0
1879,0,2448,0,0,0,4115,0,1192,0,0,0,0
1880,0,1987,0,0,0,3231,0,1016,0,0,0,0
1881,0,2787,0,0,0,4656,0,1450,0,0,0,0
1882,0,2515,0,0,0,4276,0,1267,0,0,0,0
1883,0,2693,0,0,0,4379,0,1348,0,0,0,0
1884,2319,2040,0,0,0,0,0,971,0,0,0,0
1885,2813,2448,0,0,0,0,0,1192,0,0,0,0
1886,2201,1987,0,0,0,0,0,1016,0,0,0,0
1887,3112,2787,0,0,0,0,0,1450,0,0,0,0
1888,2851,2515,0,0,0,0,0,1267,0,0,0,0
1889,2949,2693,0,0,0,0,0,1348,0,0,0,0
1890,0,2040,0,0,0,3471,0,0,0,0,0,0
1891,0,2448,0,0,0,4115,0,0,0,0,0,0
1892,0,1987,0,0,0,3231,0,0,0,0,0,0
1893,0,2787,0,0,0,4656,0,0,0,0,0,0
1894,0,2515,0,0,0,4276,0,0,0,0,0,0
1895,0,2693,0,0,0,4379,0,0,0,0,0,0
1896,2319,2040,0,269,0,3471,0,971,0,0,0,0
1897,2813,2448,0,387,0,4115,0,1192,0,0,0,0
1898,2201,1987,0,328,0,3231,0,1016,0,0,0,0
1899,3112,2787,0,372,0,4656,0,1450,0,0,0,0
1900,2851,2515,0,355,0,4276,0,1267,0,0,0,0
1901,2949,2693,0,333,0,4379,0,1348,0,0,0,0
1902,0,0,0,269,0,0,0,0,969,189,0,0
1903,0,0,0,387,0,0,0,0,1221,228,0,0
1904,0,0,0,328,0,0,0,0,1013,173,0,0
1905,0,0,0,372,0,0,0,0,1397,257,0,0
1906,0,0,0,355,0,0,0,0,1321,253,0,0
1907,0,0,0,333,0,0,0,0,1312,248,0,0
1908,0,0,0,0,0,3471,0,0,0,0,0,0
1909,0,0,0,0,0,4115,0,0,0,0,0,0
1910,0,0,0,0,0,3231,0,0,0,0,0,0
1911,0,0,0,0,0,4656,0,0,0,0,0,0
1912,0,0,0,0,0,4276,0,0,0,0,0,0
1913,0,0,0,0,0,4379,0,0,0,0,0,0
1914,0,2040,0,0,0,3471,0,0,0,0,0,0
1915,0,2448,0,0,0,4115,0,0,0,0,0,0
1916,0,1987,0,0,0,3231,0,0,0,0,0,0
1917,0,2787,0,0,0,4656,0,0,0,0,0,0
1918,0,2515,0,0,0,4276,0,0,0,0,0,0
1919,0,2693,0,0,0,4379,0,0,0,0,0,0
1920,2319,2040,0,0,0,3471,0,0,969,0,1169,0
1921,2813,2448,0,0,0,4115,0,0,1221,0,1346,0
1922,2201,1987,0,0,0,3231,0,0,1013,0,1171,0
1923,3112,2787,0,0,0,4656,0,0,1397,0,1584,0
1924,2851,2515,0,0,0,4276,0,0,1321,0,1490,0
1925,2949,2693,0,0,0,4379,0,0,1312,0,1588,0
1926,2319,2040,184,0,0,3471,0,971,0,0,0,0
1927,2813,2448,282,0,0,4115,0,1192,0,0,0,0
1928,2201,1987,236,0,0,3231,0,1016,0,0,0,0
1929,3112,2787,360,0,0,4656,0,1450,0,0,0,0
1930,2851,2515,366,0,0,4276,0,1267,0,0,0,0
1931,2949,2693,406,0,0,4379,0,1348,0,0,0,0
1932,0,2040,0,0,0,0,0,971,969,0,1169,0
1933,0,2448,0,0,0,0,0,1192,1221,0,1346,0
1934,0,1987,0,0,0,0,0,1016,1013,0,1171,0
1935,0,2787,0,0,0,0,0,1450,1397,0,1584,0
1936,0,2515,0,0,0,0,0,1267,1321,0,1490,0
1937,0,2693,0,0,0,0,0,1348,1312,0,1588,0
1938,2319,0,0,0,0,3471,0,0,969,0,1169,0
1939,2813,0,0,0,0,4115,0,0,1221,0,1346,0
1940,2201,0,0,0,0,3231,0,0,1013,0,1171,0
1941,3112,0,0,0,0,4656,0,0,1397,0,1584,0
1942,2851,0,0,0,0,4276,0,0,1321,0,1490,0
1943,2949,0,0,0,0,4379,0,0,1312,0,1588,0
1944,2319,2040,0,0,0,0,0,0,0,189,0,0
1945,2813,2448,0,0,0,0,0,0,0,228,0,0
1946,2201,1987,0,0,0,0,0,0,0,173,0,0
1947,3112,2787,0,0,0,0,0,0,0,257,0,0
1948,2851,2515,0,0,0,0,0,0,0,253,0,0
1949,2949,2693,0,0,0,0,0,0,0,248,0,0
1950,0,0,0,0,0,3471,0,0,969,0,0,0
1951,0,0,0,0,0,4115,0,0,1221,0,0,0
1952,0,0,0,0,0,3231,0,0,1013,0,0,0
1953,0,0,0,0,0,4656,0,0,1397,0,0,0
1954,0,0,0,0,0,4276,0,0,1321,0,0,0
1955,0,0,0,0,0,4379,0,0,1312,0,0,0
1956,2319,2040,0,0,0,0,0,0,0,0,0,0
1957,2813,2448,0,0,0,0,0,0,0,0,0,0
1958,2201,1987,0,0,0,0,0,0,0,0,0,0
1959,3112,2787,0,0,0,0,0,0,0,0,0,0
1960,2851,2515,0,0,0,0,0,0,0,0,0,0
1961,2949,2693,0,0,0,0,0,0,0,0,0,0
1962,2319,0,184,0,0,3471,0,0,969,0,0,0
1963,2813,0,282,0,0,4115,0,0,1221,0,0,0
1964,2201,0,236,0,0,3231,0,0,1013,0,0,0
1965,3112,0,360,0,0,4656,0,0,1397,0,0,0
1966,2851,0,366,0,0,4276,0,0,1321,0,0,0
1967,2949,0,406,0,0,4379,0,0,1312,0,0,0
1968,2319,0,0,0,0,3471,0,0,969,0,0,0
1969,2813,0,0,0,0,4115,0,0,1221,0,0,0
1970,2201,0,0,0,0,3231,0,0,1013,0,0,0
1971,3112,0,0,0,0,4656,0,0,1397,0,0,0
1972,2851,0,0,0,0,4276,0,0,1321,0,0,0
1973,2949,0,0,0,0,4379,0,0,1312,0,0,0
1974,2319,0,0,0,0,0,0,0,0,0,0,0
1975,2813,0,0,0,0,0,0,0,0,0,0,0
1976,2201,0,0,0,0,0,0,0,0,0,0,0
1977,3112,0,0,0,0,0,0,0,0,0,0,0
1978,2851,0,0,0,0,0,0,0,0,0,0,0
1979,2949,0,0,0,0,0,0,0,0,0,0,0
1980,2319,2040,0,0,0,0,0,0,0,0,0,0
1981,2813,2448,0,0,0,0,0,0,0,0,0,0
1982,2201,1987,0,0,0,0,0,0,0,0,0,0
1983,3112,2787,0,0,0,0,0,0,0,0,0,0
1984,2851,2515,0,0,0,0,0,0,0,0,0,0
1985,2949,2693,0,0,0,0,0,0,0,0,0,0
1986,0,0,0,0,0,0,0,0,0,0,0,0
1987,0,0,0,0,0,0,0,0,0,0,0,0
1988,0,0,0,0,0,0,0,0,0,0,0,0
1989,0,0,0,0,0,0,0,0,0,0,0,0
1990,0,0,0,0,0,0,0,0,0,0,0,0
1991,0,0,0,0,0,0,0,0,0,0,0,0
1992,0,0,0,0,0,0,0,971,0,0,0,0
1993,0,0,0,0,0,0,0,1192,0,0,0,0
1994,0,0,0,0,0,0,0,1016,0,0,0,0
1995,0,0,0,0,0,0,0,1450,0,0,0,0
1996,0,0,0,0,0,0,0,1267,0,0,0,0
1997,0,0,0,0,0,0,0,1348,0,0,0,0
1998,2319,0,0,0,0,0,0,0,0,0,0,0
1999,2813,0,0,0,0,0,0,0,0,0,0,0
2000,2201,0,0,0,0,0,0,0,0,0,0,0
2001,3112,0,0,0,0,0,0,0,0,0,0,0
2002,2851,0,0,0,0,0,0,0,0,0,0,0
2003,2949,0,0,0,0,0,0,0,0,0,0,0
2004,0,2040,0,0,0,3471,0,0,0,0,0,0
2005,0,2448,0,0,0,4115,0,0,0,0,0,0
2006,0,1987,0,0,0,3231,0,0,0,0,0,0
2007,0,2787,0,0,0,4656,0,0,0,0,0,0
2008,0,2515,0,0,0,4276,0,0,0,0,0,0
2009,0,2693,0,0,0,4379,0,0,0,0,0,0
2010,2319,0,0,0,0,3471,0,0,0,0,0,0
2011,2813,0,0,0,0,4115,0,0,0,0,0,0
2012,2201,0,0,0,0,3231,0,0,0,0,0,0
2013,3112,0,0,0,0,4656,0,0,0,0,0,0
2014,2851,0,0,0,0,4276,0,0,0,0,0,0
2015,2949,0,0,0,0,4379,0,0,0,0,0,0
2016,2319,2040,0,0,0,3471,0,971,0,0,0,0
2017,2813,2448,0,0,0,4115,0,1192,0,0,0,0
2018,2201,1987,0,0,0,3231,0,1016,0,0,0,0
2019,3112,2787,0,0,0,4656,0,1450,0,0,0,0
2020,2851,2515,0,0,0,4276,0,1267,0,0,0,0
2021,2949,2693,0,0,0,4379,0,1348,0,0,0,0
2022,0,0,0,0,0,0,0,0,969,189,0,0
2023,0,0,0,0,0,0,0,0,1221,228,0,0
2024,0,0,0,0,0,0,0,0,1013,173,0,0
2025,0,0,0,0,0,0,0,0,1397,257,0,0
2026,0,0,0,0,0,0,0,0,1321,253,0,0
2027,0,0,0,0,0,0,0,0,1312,248,0,0
2028,0,0,0,0,0,0,0,0,0,189,0,0
2029,0,0,0,0,0,0,0,0,0,228,0,0
